2,1063,2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2515,2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2038,4087,1125,763,569,1589,0,0,0,0,0,0,0,0,0,0,14,37,9,30,37,37,0,0,0,0,0,0,0,0,0,0
2,1117,2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,227,3488,2669,91,1636,65,248,2989,4037,2580,0,0,0,0,0,0,43,33,38,13,33,2,43,43,33,38,0,0,0,0,0,0
5,3715,1263,3498,2928,2606,0,0,0,0,0,0,0,0,0,0,0,10,23,25,22,23,0,0,0,0,0,0,0,0,0,0,0
2,1644,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3620,1454,1034,3893,0,0,0,0,0,0,0,0,0,0,0,0,28,39,25,39,0,0,0,0,0,0,0,0,0,0,0,0
2,2633,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1936,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,769,3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3221,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1695,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1962,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,848,1387,2298,2143,0,0,0,0,0,0,0,0,0,0,0,0,25,39,39,3,0,0,0,0,0,0,0,0,0,0,0,0
2,2952,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4147,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3463,2534,567,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3577,148,733,1047,0,0,0,0,0,0,0,0,0,0,0,0,32,25,39,25,0,0,0,0,0,0,0,0,0,0,0,0
2,3358,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1496,3714,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2126,1422,4062,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
6,569,763,4087,2038,4041,1125,0,0,0,0,0,0,0,0,0,0,37,30,37,14,37,9,0,0,0,0,0,0,0,0,0,0
2,2860,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1256,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1701,2746,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0
11,91,2101,227,4037,2434,1672,3488,65,2669,2989,2580,0,0,0,0,0,13,43,43,33,33,33,33,2,38,43,38,0,0,0,0,0
4,444,3693,4124,4092,0,0,0,0,0,0,0,0,0,0,0,0,25,25,14,39,0,0,0,0,0,0,0,0,0,0,0,0
4,2920,336,1811,1130,0,0,0,0,0,0,0,0,0,0,0,0,25,25,17,17,0,0,0,0,0,0,0,0,0,0,0,0
3,1077,1779,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2,252,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1117,2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2403,2796,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3168,2516,3123,2654,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2,2105,2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1695,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,552,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,94,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,158,511,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,39,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2,265,4147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3713,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1962,2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2323,3244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,848,1387,2298,2143,0,0,0,0,0,0,0,0,0,0,0,0,25,39,39,3,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2753,3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,569,4041,1125,2038,763,0,0,0,0,0,0,0,0,0,0,0,37,37,9,14,30,0,0,0,0,0,0,0,0,0,0,0
2,2860,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3791,910,73,2682,2097,0,0,0,0,0,0,0,0,0,0,0,25,37,37,16,37,0,0,0,0,0,0,0,0,0,0,0
4,3577,733,148,1047,0,0,0,0,0,0,0,0,0,0,0,0,32,39,25,25,0,0,0,0,0,0,0,0,0,0,0,0
3,2746,2975,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1080,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3872,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1745,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2101,4037,91,2989,1672,227,2434,2669,1219,65,0,0,0,0,0,0,43,33,13,43,33,43,33,38,19,2,0,0,0,0,0,0
2,2105,2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3168,2516,2654,3123,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0
3,2796,2403,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
8,686,1897,833,3907,2713,1953,2853,2063,0,0,0,0,0,0,0,0,18,7,4,29,29,18,1,32,0,0,0,0,0,0,0,0
3,1077,1644,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2,94,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,552,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2223,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,14,39,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2576,2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,265,4147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,769,3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1387,2298,848,2143,0,0,0,0,0,0,0,0,0,0,0,0,39,39,25,3,0,0,0,0,0,0,0,0,0,0,0,0
2,2933,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,51,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1819,3311,3682,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1866,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2860,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3027,4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3791,2682,910,73,0,0,0,0,0,0,0,0,0,0,0,0,25,16,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2,2323,3244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2753,3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1962,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1745,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,511,1091,158,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2,252,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1701,2975,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2038,4041,569,763,1125,0,0,0,0,0,0,0,0,0,0,0,14,37,37,30,9,0,0,0,0,0,0,0,0,0,0,0
10,227,2101,91,248,65,1219,1672,2669,2989,2434,0,0,0,0,0,0,43,43,13,43,2,19,33,38,43,33,0,0,0,0,0,0
7,3907,2713,833,1897,2853,686,2063,0,0,0,0,0,0,0,0,0,29,29,4,7,1,18,32,0,0,0,0,0,0,0,0,0
3,3577,148,733,0,0,0,0,0,0,0,0,0,0,0,0,0,32,25,39,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2516,3123,2654,1209,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0
3,567,3463,2534,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3867,3810,1101,566,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39,14,0,0,0,0,0,0,0,0,0,0,0,0
4,3309,2061,280,1028,0,0,0,0,0,0,0,0,0,0,0,0,3,24,16,3,0,0,0,0,0,0,0,0,0,0,0,0
4,2086,3036,787,1316,0,0,0,0,0,0,0,0,0,0,0,0,3,23,6,24,0,0,0,0,0,0,0,0,0,0,0,0
3,1285,265,4147,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1060,3999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,649,2292,951,324,986,0,0,0,0,0,0,0,0,0,0,0,16,21,14,39,28,0,0,0,0,0,0,0,0,0,0,0
3,3358,3872,304,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1589,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1779,1077,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2,552,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1387,848,2298,2143,0,0,0,0,0,0,0,0,0,0,0,0,39,25,39,3,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2946,3621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,209,1819,3682,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2933,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1063,2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3027,4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1229,3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3713,769,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3679,1678,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3116,3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2323,3244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,763,4041,569,1125,0,0,0,0,0,0,0,0,0,0,0,0,30,37,37,9,0,0,0,0,0,0,0,0,0,0,0,0
9,1672,1219,91,2989,2669,65,2434,248,227,0,0,0,0,0,0,0,33,19,13,43,38,2,33,43,43,0,0,0,0,0,0,0
8,710,2713,833,3907,686,1897,2853,2063,0,0,0,0,0,0,0,0,2,29,4,29,18,7,1,32,0,0,0,0,0,0,0,0
6,2197,3791,910,828,73,2682,0,0,0,0,0,0,0,0,0,0,37,25,37,14,37,16,0,0,0,0,0,0,0,0,0,0
3,1701,2975,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2,252,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2753,3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,511,158,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,24,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2516,2654,3123,1209,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0
3,265,4147,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1866,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2508,668,1294,2606,217,2928,607,0,0,0,0,0,0,0,0,0,1,17,23,23,24,22,10,0,0,0,0,0,0,0,0,0
2,1060,3999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2796,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2534,3463,567,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0
5,951,986,2292,649,324,0,0,0,0,0,0,0,0,0,0,0,14,28,21,16,39,0,0,0,0,0,0,0,0,0,0,0
2,1962,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2018,1256,733,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1779,1077,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2,148,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,552,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3116,3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3358,3872,304,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1063,2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,710,3907,2713,1897,686,833,2853,2063,0,0,0,0,0,0,0,0,2,29,29,7,18,4,1,32,0,0,0,0,0,0,0,0
2,1012,3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,209,3311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,91,1672,2669,2989,227,1219,3670,248,65,2434,0,0,0,0,0,0,13,33,38,43,43,19,43,43,2,33,0,0,0,0,0,0
2,3458,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4091,3689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1080,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1285,265,4147,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0
3,158,1091,511,0,0,0,0,0,0,0,0,0,0,0,0,0,39,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2746,2975,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2753,3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3116,3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,649,2292,986,324,951,0,0,0,0,0,0,0,0,0,0,0,16,21,28,39,14,0,0,0,0,0,0,0,0,0,0,0
3,3271,2018,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1254,2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1589,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2516,2654,3123,1209,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0
